id,name,bodyPart,target,equipment,secondaryMuscles,category,difficulty,instruction_count,gifUrl,source
0631,muscle up,back,lats,body weight,biceps; triceps; shoulders; chest,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0631-yJUHKTn.gif,github
1401,muscle-up (on vertical bar),back,lats,body weight,biceps; triceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1401-Af0EW2I.gif,github
2328,narrow push-up on exercise ball,upper arms,triceps,stability ball,chest; shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2328-4cWjYEN.gif,github
0636,olympic barbell hammer curl,upper arms,biceps,olympic barbell,forearms,upper arms,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0636-o1ntciW.gif,github
0637,olympic barbell triceps extension,upper arms,triceps,olympic barbell,shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0637-wu5LXwz.gif,github
1355,one arm against wall,back,lats,body weight,shoulders; triceps,back,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1355-ZZTGMKh.gif,github
0638,one arm chin-up,back,lats,body weight,biceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0638-HjdqmZa.gif,github
0639,one arm dip,upper arms,triceps,body weight,chest; shoulders,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0639-FAoIFMw.gif,github
0640,one arm slam (with medicine ball),waist,abs,medicine ball,shoulders; back,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0640-jCrtE9b.gif,github
1773,one arm towel row,back,upper back,body weight,biceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1773-bKWbrTA.gif,github
1386,one leg donkey calf raise,lower legs,calves,body weight,hamstrings; glutes,lower legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1386-A2upspL.gif,github
1387,one leg floor calf raise,lower legs,calves,body weight,ankles; feet,lower legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1387-0jp9Rlz.gif,github
1476,one leg squat,upper legs,glutes,body weight,quadriceps; hamstrings; calves,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1476-C31LMnP.gif,github
0641,otis up,waist,abs,weighted,hip flexors; lower back,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0641-UVL20oz.gif,github
0642,outside leg kick push-up,upper legs,glutes,body weight,quadriceps; hamstrings; calves,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0642-jNU1gFQ.gif,github
3147,pelvic tilt,waist,abs,body weight,lower back,waist,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3147-NKJ8o6x.gif,github
1422,pelvic tilt into bridge,upper legs,glutes,body weight,hamstrings; core,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1422-D9qe7CM.gif,github
3662,pike-to-cobra push-up,upper legs,glutes,body weight,core; shoulders; triceps,upper legs,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3662-XPUDTt7.gif,github
1306,plyo push up,chest,pectorals,body weight,triceps; shoulders; core,chest,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1306-Snj1wSv.gif,github
1687,posterior step to overhead reach,waist,abs,body weight,glutes; hamstrings; quadriceps; shoulders,waist,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1687-ErqK3UL.gif,github
3119,potty squat,waist,abs,body weight,quadriceps; glutes,waist,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3119-75Bgtjy.gif,github
3132,potty squat with support,upper legs,glutes,body weight,quadriceps; hamstrings; calves,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3132-b63ZzGe.gif,github
0648,power clean,upper legs,hamstrings,barbell,glutes; quadriceps; calves,upper legs,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0648-SiWCcTN.gif,github
3665,power point plank,waist,abs,body weight,shoulders; triceps; glutes,waist,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3665-hCjGsRQ.gif,github
3203,prisoner half sit-up (male),waist,abs,body weight,hip flexors,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3203-mgejmGP.gif,github
1707,prone twist on stability ball,waist,abs,stability ball,obliques; lower back,waist,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1707-1IG6gVF.gif,github
0651,pull up (neutral grip),back,lats,body weight,biceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0651-0V2YQjW.gif,github
0650,pull-in (on stability ball),waist,abs,stability ball,hip flexors,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0650-UQr48Oi.gif,github
0652,pull-up,back,lats,body weight,biceps; forearms,back,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0652-lBDjFxJ.gif,github
1689,push and pull bodyweight,chest,pectorals,body weight,triceps; deltoids,chest,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1689-wXvUZC8.gif,github
1307,push up on bosu ball,chest,pectorals,bosu ball,triceps; shoulders; core,chest,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1307-wVompEp.gif,github
0662,push-up,chest,pectorals,body weight,triceps; deltoids; core,chest,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0662-I4hDWkc.gif,github
0653,push-up (bosu ball),chest,pectorals,bosu ball,triceps; shoulders; core,chest,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0653-2kr2lWy.gif,github
0655,push-up (on stability ball),chest,pectorals,stability ball,triceps; shoulders; core,chest,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0655-Y4BRNQF.gif,github
0656,push-up (on stability ball),chest,pectorals,stability ball,triceps; shoulders; core,chest,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0656-tgryw5Y.gif,github
0659,push-up (wall),chest,pectorals,body weight,triceps; deltoids,chest,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0659-LEH9jxP.gif,github
0658,push-up (wall) v. 2,chest,pectorals,body weight,triceps; shoulders,chest,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0658-NCmbLCw.gif,github
0660,push-up close-grip off dumbbell,upper arms,triceps,dumbbell,chest; shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0660-KZXAtKQ.gif,github
0661,push-up inside leg kick,upper legs,glutes,body weight,quadriceps; hamstrings; calves; core,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0661-0br45wL.gif,github
0663,push-up medicine ball,chest,pectorals,medicine ball,triceps; shoulders; core,chest,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0663-W8KAlkI.gif,github
1467,push-up on lower arms,upper arms,triceps,body weight,chest; shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1467-4Jt8QsQ.gif,github
3145,push-up plus,chest,pectorals,body weight,triceps; shoulders,chest,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3145-pvBMLHA.gif,github
0664,push-up to side plank,waist,abs,body weight,shoulders; chest; triceps,waist,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0664-KhHJ338.gif,github
3533,quads,upper legs,quads,body weight,hamstrings; glutes,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3533-6YUfHPL.gif,github
3201,quarter sit-up,waist,abs,body weight,hip flexors,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3201-enxnJcM.gif,github
3552,quick feet v. 2,upper legs,quads,body weight,calves; hamstrings,upper legs,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3552-mweqJin.gif,github
0666,raise single arm push-up,chest,pectorals,body weight,triceps; shoulders; core,chest,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0666-13TpY4H.gif,github
0668,rear decline bridge,upper legs,glutes,body weight,hamstrings; lower back,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0668-UpAlold.gif,github
0670,rear pull-up,back,lats,body weight,biceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0670-CbFSYC1.gif,github
1582,reclining big toe pose with rope,upper legs,hamstrings,rope,calves; glutes,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1582-K5xgdvI.gif,github
3236,resistance band hip thrusts on knees (female),upper legs,glutes,resistance band,hamstrings; quadriceps,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3236-Pjbc0Kt.gif,github
3007,resistance band leg extension,upper legs,quads,resistance band,hamstrings,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3007-Y1MsI1l.gif,github
3123,resistance band seated biceps curl,upper arms,biceps,resistance band,forearms,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3123-XFc3vpY.gif,github
3124,resistance band seated chest press,chest,pectorals,resistance band,shoulders; triceps,chest,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3124-4x5Okof.gif,github
3006,resistance band seated hip abduction,upper legs,abductors,resistance band,glutes; hamstrings,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3006-0xDpB4L.gif,github
3122,resistance band seated shoulder press,shoulders,delts,resistance band,triceps; upper back,shoulders,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3122-S93zLTG.gif,github
3144,resistance band seated straight back row,back,upper back,resistance band,biceps; shoulders,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3144-Nu7jqFE.gif,github
0672,reverse dip,upper arms,triceps,body weight,chest; shoulders,upper arms,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0672-NZ5Qqkz.gif,github
0673,reverse grip machine lat pulldown,back,lats,leverage machine,biceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0673-ecpY0rH.gif,github
0674,reverse grip pull-up,back,lats,body weight,biceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0674-YAk5dIw.gif,github
0675,reverse hyper extension (on stability ball),upper legs,glutes,stability ball,hamstrings; lower back,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0675-vM5YS2g.gif,github
1423,reverse hyper on flat bench,upper legs,glutes,body weight,hamstrings; lower back,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1423-OrETs32.gif,github
3663,reverse plank with leg lift,waist,abs,body weight,glutes; hamstrings; shoulders,waist,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3663-tFToB7l.gif,github
0677,ring dips,upper arms,triceps,body weight,chest; shoulders,upper arms,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0677-ezTvXcr.gif,github
0678,rocky pull-up pulldown,back,lats,body weight,biceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0678-cQ19bBP.gif,github
2204,roller body saw,waist,abs,roller,shoulders; triceps; core,waist,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2204-XeMvLgE.gif,github
2203,roller seated shoulder flexor depresor retractor,chest,pectorals,roller,deltoids; triceps,chest,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2203-8coXSYU.gif,github
2209,roller seated single leg shoulder flexor depresor retractor,chest,pectorals,roller,deltoids; triceps,chest,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2209-CjETvlw.gif,github
0680,rope climb,back,upper back,rope,forearms; biceps; shoulders,back,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0680-yaAxcQr.gif,github
0687,russian twist,waist,abs,body weight,obliques,waist,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0687-XVDdcoj.gif,github
3012,scapula dips,back,traps,body weight,rhomboids; deltoids,back,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3012-7xeukSt.gif,github
3021,scapula push-up,chest,serratus anterior,body weight,triceps; shoulders,chest,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3021-jV65tKx.gif,github
0688,scapular pull-up,back,traps,body weight,biceps; rhomboids; rear deltoids,back,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0688-uTBt1HV.gif,github
0689,seated leg raise,waist,abs,body weight,hip flexors,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0689-Hgs6Nl1.gif,github
1587,seated wide angle pose sequence,upper legs,hamstrings,body weight,quadriceps; calves,upper legs,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1587-HIgYKAB.gif,github
0697,self assisted inverse leg curl,upper legs,hamstrings,body weight,glutes; calves,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0697-GwYwElT.gif,github
1766,self assisted inverse leg curl,upper legs,hamstrings,body weight,glutes; calves,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1766-ZSY3MsL.gif,github
0696,self assisted inverse leg curl (on floor),upper legs,hamstrings,body weight,glutes; calves,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0696-E4PwJqI.gif,github
1763,shoulder grip pull-up,back,lats,body weight,biceps; forearms,back,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1763-YtgD7Xq.gif,github
3699,shoulder tap,waist,abs,body weight,shoulders; triceps,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3699-yRpV5TC.gif,github
0699,shoulder tap push-up,chest,pectorals,body weight,triceps; core,chest,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0699-qEse6fe.gif,github
1774,side bridge hip abduction,upper legs,abductors,body weight,glutes; obliques,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1774-WL4EmxJ.gif,github
0705,side bridge v. 2,waist,abs,body weight,obliques; glutes,waist,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0705-RKjH6Lt.gif,github
0709,side hip (on parallel bars),waist,abs,body weight,obliques; hip flexors,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0709-jTkSc6o.gif,github
0710,side hip abduction,upper legs,abductors,body weight,glutes; quadriceps,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0710-7WaDzyL.gif,github
3667,side lying hip adduction (male),upper legs,adductors,body weight,glutes; hamstrings,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3667-c8f5cSY.gif,github
1775,side plank hip adduction,upper legs,adductors,body weight,obliques; glutes,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1775-VO2qeJg.gif,github
0717,side push-up,upper arms,triceps,body weight,shoulders; chest; core,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0717-wpbD28t.gif,github
0720,side-to-side chin,back,lats,body weight,biceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0720-isAAZWA.gif,github
3213,side-to-side toe touch (male),waist,abs,body weight,obliques; hip flexors,waist,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3213-WCAvOfC.gif,github
0725,single arm push-up,chest,pectorals,body weight,triceps; shoulders; core,chest,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0725-MUic5zN.gif,github
0727,single leg calf raise (on a dumbbell),lower legs,calves,dumbbell,ankles; feet,lower legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0727-fKZgDEO.gif,github
0730,single leg platform slide,upper legs,hamstrings,body weight,glutes; quadriceps,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0730-LNE3wfo.gif,github
1759,single leg squat (pistol) male,upper legs,glutes,body weight,quadriceps; hamstrings; calves,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1759-nqs5HGV.gif,github
1489,sissy squat,upper legs,quads,body weight,calves; glutes,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1489-xdYPUtE.gif,github
0735,sit-up v. 2,waist,abs,body weight,hip flexors,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0735-Bn6TXyO.gif,github
3679,sit-up with arms on chest,waist,abs,body weight,hip flexors,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3679-6ZCiYWQ.gif,github
2142,ski ergometer,upper arms,triceps,skierg machine,shoulders; forearms,upper arms,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2142-vpQaQkH.gif,github
3304,skin the cat,back,upper back,body weight,shoulders; core,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3304-MSfvriJ.gif,github
1425,sled 45 degrees one leg press,upper legs,glutes,sled machine,quadriceps; hamstrings; calves,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1425-WWD6FzI.gif,github
1463,sled 45° leg press (side pov),upper legs,glutes,sled machine,quadriceps; hamstrings; calves,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1463-2Qh2J1e.gif,github
0738,sled 45в° calf press,lower legs,calves,sled machine,hamstrings,lower legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0738-qCNVnaU.gif,github
0739,sled 45в° leg press,upper legs,glutes,sled machine,quadriceps; hamstrings; calves,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0739-10Z2DXU.gif,github
1464,sled 45в° leg press (back pov),upper legs,glutes,sled machine,quadriceps; hamstrings; calves,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1464-yn2lLSI.gif,github
0740,sled 45в° leg wide press,upper legs,glutes,sled machine,quadriceps; hamstrings; calves,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0740-tj41Nu6.gif,github
1391,sled calf press on leg press,lower legs,calves,sled machine,hamstrings; quadriceps,lower legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1391-ykHcWme.gif,github
0741,sled closer hack squat,upper legs,glutes,sled machine,quadriceps; hamstrings; calves,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0741-gf3ZjB9.gif,github
0742,sled forward angled calf raise,lower legs,calves,sled machine,hamstrings; glutes,lower legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0742-XDOiFns.gif,github
0743,sled hack squat,upper legs,glutes,sled machine,quadriceps; hamstrings; calves,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0743-Qa55kX1.gif,github
2334,sled lying calf press,lower legs,calves,sled machine,hamstrings; glutes,lower legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2334-g376LuL.gif,github
0744,sled lying squat,upper legs,glutes,sled machine,quadriceps; hamstrings; calves,upper legs,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0744-9n2149Z.gif,github
1392,sled one leg calf press on leg press,lower legs,calves,sled machine,hamstrings; glutes,lower legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1392-u0pLNgz.gif,github
1496,sledge hammer,waist,abs,hammer,forearms; shoulders,waist,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1496-REXmfVC.gif,github
0746,smith back shrug,back,traps,smith machine,shoulders,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0746-MzNnwx9.gif,github
0747,smith behind neck press,shoulders,delts,smith machine,triceps; upper back,shoulders,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0747-Gpn4ADc.gif,github
0748,smith bench press,chest,pectorals,smith machine,triceps; shoulders,chest,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0748-trqKQv2.gif,github
0749,smith bent knee good morning,upper legs,glutes,smith machine,hamstrings; lower back,upper legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0749-1bQkKZK.gif,github
1359,smith bent over row,back,upper back,smith machine,biceps; forearms,back,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1359-ZX9UZmj.gif,github
0750,smith chair squat,upper legs,quads,smith machine,glutes; hamstrings; calves,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0750-Gu2rNJd.gif,github
0751,smith close-grip bench press,upper arms,triceps,smith machine,chest; shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0751-WcHl7ru.gif,github
0752,smith deadlift,upper legs,glutes,smith machine,hamstrings; quadriceps; lower back,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0752-UfePqpx.gif,github
0753,smith decline bench press,chest,pectorals,smith machine,triceps; shoulders,chest,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0753-ETZfAbZ.gif,github
0754,smith decline reverse-grip press,chest,pectorals,smith machine,triceps; shoulders,chest,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0754-MY9P1WA.gif,github
1433,smith front squat (clean grip),upper legs,glutes,smith machine,quadriceps; hamstrings; calves; core,upper legs,,9,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1433-lFhb2Rw.gif,github
3281,smith full squat,upper legs,glutes,smith machine,quadriceps; hamstrings; calves,upper legs,,9,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3281-NNoHCEA.gif,github
0755,smith hack squat,upper legs,glutes,smith machine,quadriceps; hamstrings; calves,upper legs,,10,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0755-ZuPXtCK.gif,github
0756,smith hip raise,waist,abs,smith machine,glutes; hamstrings,waist,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0756-CqhoytW.gif,github
0757,smith incline bench press,chest,pectorals,smith machine,shoulders; triceps,chest,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0757-5v7KYld.gif,github
0758,smith incline reverse-grip press,chest,pectorals,smith machine,triceps; shoulders,chest,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0758-78VqWQK.gif,github
0759,smith incline shoulder raises,chest,serratus anterior,smith machine,deltoids; trapezius,chest,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0759-ayAHcEm.gif,github
0760,smith leg press,upper legs,glutes,smith machine,quadriceps; hamstrings; calves,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0760-7zdxRTl.gif,github
1434,smith low bar squat,upper legs,glutes,smith machine,quadriceps; hamstrings; calves,upper legs,,11,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1434-RGLscZM.gif,github
1683,smith machine bicep curl,upper arms,biceps,smith machine,forearms,upper arms,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1683-zILLZ98.gif,github
1625,smith machine decline close grip bench press,upper arms,triceps,smith machine,chest; shoulders,upper arms,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1625-yB9SvIF.gif,github
1752,smith machine incline tricep extension,upper arms,triceps,smith machine,shoulders,upper arms,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1752-o8aOcrz.gif,github
1626,smith machine reverse decline close grip bench press,chest,pectorals,smith machine,triceps; shoulders,chest,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1626-QyO6Uma.gif,github
0761,smith narrow row,back,upper back,smith machine,biceps; rear deltoids,back,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0761-JGKowMS.gif,github
1360,smith one arm row,back,upper back,smith machine,biceps; forearms,back,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1360-Q4DSJPC.gif,github
1393,smith one leg floor calf raise,lower legs,calves,smith machine,hamstrings; glutes,lower legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1393-9GXrTE6.gif,github
0762,smith rear delt row,shoulders,delts,smith machine,trapezius; rhomboids; biceps,shoulders,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0762-nFUwqG6.gif,github
0763,smith reverse calf raises,lower legs,calves,smith machine,hamstrings,lower legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0763-ywaNfuh.gif,github
1394,smith reverse calf raises,lower legs,calves,smith machine,hamstrings,lower legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1394-Lsqrgh4.gif,github
1361,smith reverse grip bent over row,back,upper back,smith machine,biceps; forearms,back,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1361-aaxA3cm.gif,github
0764,smith reverse-grip press,chest,pectorals,smith machine,triceps; shoulders,chest,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0764-zK8Fu1W.gif,github
1395,smith seated one leg calf raise,lower legs,calves,smith machine,hamstrings,lower legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1395-0S75mYG.gif,github
0765,smith seated shoulder press,shoulders,delts,smith machine,triceps; upper back,shoulders,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0765-xUwnBMT.gif,github
1426,smith seated wrist curl,lower arms,forearms,smith machine,biceps; brachialis,lower arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1426-B6dAO1t.gif,github
0766,smith shoulder press,shoulders,delts,smith machine,triceps; upper back,shoulders,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0766-903mzG8.gif,github
0767,smith shrug,back,traps,smith machine,shoulders,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0767-OUQ0ZyW.gif,github
